name,lat,lon
3147,-14.199260991955368,26.84358807003005
3148,-14.10887837025586,26.843569762021296
3149,-14.018495071322342,26.84355158288669
3150,-13.928111099133398,26.843533532385774
3151,-13.837726457674432,26.84351561028004
3152,-13.747341150937697,26.843497816332864
3153,-13.65695518292218,26.843480150309563
3154,-13.566568557633625,26.843462611977323
3155,-13.476181279084424,26.84344520110524
3156,-13.385793351293664,26.84342791746428
3157,-13.295404778287018,26.8434107608273
3158,-13.205015564096708,26.843393730969016
3159,-13.11462571276152,26.84337682766601
3160,-13.024235228326685,26.843360050696692
3161,-12.9338441148439,26.843343399841373
3162,-12.843452376371264,26.84332687488216
3163,-12.75306001697324,26.843310475603
3164,-12.6626670407206,26.843294201789664
3165,-12.5722734516904,26.84327805322975
3166,-12.481879253965948,26.843262029712665
3167,-12.391484451636734,26.84324613102962
3168,-12.301089048798405,26.843230356973613
3169,-12.210693049552733,26.84321470733944
3170,-12.12029645800755,26.843199181923698
3171,-12.02989927827673,26.84318378052472
3172,-11.939501514480137,26.843168502942653
3173,-17.992287674269505,26.938888314295223
3174,-17.901936970344206,26.93886435340981
3175,-17.81158542888638,26.938840533341704
3176,-17.721233053551927,26.938816853761544
3177,-17.6308798480052,26.938793314342284
3178,-17.540525815918997,26.93876991475919
3179,-17.450170960974482,26.938746654689854
3180,-17.359815286861178,26.938723533814155
3181,-17.26945879727694,26.93870055181425
3182,-17.179101495927863,26.938677708374577
3183,-17.08874338652834,26.93865500318184
3184,-16.998384472800918,26.938632435924983
3185,-16.90802475847633,26.93861000629521
3186,-16.81766424729344,26.938587713985925
3187,-16.727302942999202,26.938565558692783
3188,-16.63694084934863,26.938543540113628
3189,-16.546577970104757,26.938521657948503
3190,-16.456214309038575,26.938499911899644
3191,-16.365849869929022,26.93847830167147
3192,-16.275484656562973,26.938456826970544
3193,-16.185118672735126,26.93843548750561
3194,-16.09475192224802,26.938414282987555
3195,-16.004384408912003,26.938393213129388
3196,-15.914016136545149,26.93837227764626
3197,-15.823647108973244,26.938351476255438
3198,-15.733277330029775,26.938330808676263
3199,-15.642906803555842,26.93831027463024
3200,-15.552535533400142,26.9382898738409
3201,-15.462163523418944,26.938269606033884
3202,-15.371790777476017,26.938249470936903
3203,-15.281417299442628,26.93822946827971
3204,-15.191043093197464,26.938209597794128
3205,-15.100668162626665,26.938189859214003
3206,-15.010292511623677,26.93817025227523
3207,-14.919916144089294,26.938150776715723
3208,-14.829539063931586,26.93813143227541
3209,-14.73916127506592,26.93811221869621
3210,-14.648782781414772,26.93809313572208
3211,-14.558403586907875,26.93807418309892
3212,-14.468023695482042,26.93805536057464
3213,-14.377643111081198,26.93803666789909
3214,-14.287261837656295,26.93801810482414
3215,-14.196879879165303,26.93799967110355
3216,-14.106497239573166,26.93798136649308
3217,-14.01611392285174,26.937963190750388
3218,-13.9257299329798,26.937945143635083
3219,-13.835345273942927,26.93792722490869
3220,-13.74495994973354,26.93790943433467
3221,-13.654573964350831,26.937891771678352
3222,-13.56418732180068,26.937874236707
3223,-13.473800026095706,26.93785682918973
3224,-13.383412081255138,26.937839548897585
3225,-13.293023491304824,26.937822395603465
3226,-13.202634260277163,26.93780536908212
3227,-13.112244392211114,26.937788469110192
3228,-13.02185389115208,26.937771695466157
3229,-12.931462761151922,26.937755047930334
3230,-12.84107100626891,26.937738526284917
3231,-12.750678630567672,26.93772213031388
3232,-12.660285638119143,26.93770585980305
3233,-12.569892033000569,26.93768971454007
3234,-12.479497819295377,26.937673694314395
3235,-12.389103001093249,26.93765779891729
3236,-12.298707582489996,26.937642028141784
3237,-12.208311567587538,26.937626381782746
3238,-12.117914960493874,26.937610859636777
3239,-12.027517765323031,26.937595461502305
3240,-11.937119986195034,26.937580187179496
3241,-11.846721627235832,26.93756503647029
3242,-17.98986132250241,27.03329719049518
3243,-17.89951059603753,27.03327323339573
3244,-17.80915903213818,27.03324941710472
3245,-17.718806634460513,27.03322574129284
3246,-17.628453406669088,27.0332022056331
3247,-17.538099352436937,27.033178809800845
3248,-17.447744475445447,27.033155553473712
3249,-17.35738877938436,27.03313243633165
3250,-17.26703226795176,27.033109458056888
3251,-17.176674944853975,27.033086618333915
3252,-17.08631681380559,27.03306391684949
3253,-16.995957878529392,27.033041353292628
3254,-16.90559814275633,27.03301892735458
3255,-16.815237610225488,27.03299663872883
3256,-16.724876284684033,27.032974487111066
3257,-16.634514169887197,27.032952472199216
3258,-16.54415126959821,27.032930593693365
3259,-16.45378758758831,27.03290885129581
3260,-16.36342312763663,27.03288724471104
3261,-16.273057893530247,27.03286577364567
3262,-16.182691889064085,27.032844437808496
3263,-16.092325118040897,27.032823236910463
3264,-16.00195758427123,27.03280217066464
3265,-15.911589291573366,27.032781238786235
3266,-15.8212202437733,27.032760440992565
3267,-15.730850444704718,27.03273977700306
3268,-15.640479898208932,27.032719246539237
3269,-15.550108608134842,27.032698849324703
3270,-15.459736578338909,27.03267858508516
3271,-15.369363812685116,27.03265845354836
3272,-15.278990315044926,27.032638454444125
3273,-15.188616089297238,27.032618587504324
3274,-15.098241139328364,27.03259885246286
3275,-15.007865469031955,27.032579249055686
3276,-14.917489082309029,27.032559777020765
3277,-14.827111983067825,27.03254043609808
3278,-14.73673417522388,27.032521226029612
3279,-14.64635566269992,27.03250214655936
3280,-14.555976449425836,27.032483197433283
3281,-14.465596539338632,27.032464378399343
3282,-14.375215936382425,27.032445689207453
3283,-14.284834644508368,27.032427129609506
3284,-14.194452667674604,27.03240869935935
3285,-14.10407000984627,27.032390398212765
3286,-14.01368667499541,27.03237222592749
3287,-13.923302667100968,27.03235418226317
3288,-13.832917990148731,27.03233626698139
3289,-13.742532648131288,27.03231847984565
3290,-13.652146645048008,27.032300820621327
3291,-13.56175998490497,27.032283289075757
3292,-13.47137267171495,27.03226588497809
3293,-13.380984709497366,27.032248608099437
3294,-13.290596102278233,27.03223145821272
3295,-13.200206854090146,27.032214435092765
3296,-13.109816968972211,27.03219753851625
3297,-13.019426450970023,27.032180768261707
3298,-12.92903530413562,27.032164124109507
3299,-12.838643532527437,27.032147605841875
3300,-12.748251140210265,27.03213121324285
3301,-12.657858131255214,27.032114946098314
3302,-12.567464509739688,27.03209880419595
3303,-12.477070279747307,27.032082787325265
3304,-12.386675445367898,27.032066895277552
3305,-12.29628001069744,27.03205112784592
3306,-12.20588397983801,27.03203548482526
3307,-12.115487356897784,27.032019966012243
3308,-12.025090145990946,27.032004571205327
3309,-11.934692351237668,27.03198930020473
3310,-11.844293976764089,27.031974152812445
3311,-11.75389502670222,27.03195912883221
3312,-11.663495505189962,27.03194422806951
3313,-11.573095416371013,27.031929450331607
3314,-17.897038146673466,27.127679489061208
3315,-17.80668655990918,27.127655676618765
3316,-17.716334139466724,27.127632004646472
3317,-17.625980889010933,27.127608472817407
3318,-17.535626812215025,27.127585080806973
3319,-17.445271912760646,27.12756182829288
3320,-17.35491619433776,27.12753871495513
3321,-17.26455966064467,27.127515740476003
3322,-17.174202315387937,27.12749290454007
3323,-17.083844162282364,27.127470206834147
3324,-16.99348520505097,27.127447647047305
3325,-16.903125447424923,27.127425224870866
3326,-16.81276489314353,27.12740293999836
3327,-16.722403545954187,27.12738079212555
3328,-16.632041409612317,27.127358780950413
3329,-16.54167848788141,27.127336906173102
3330,-16.451314784532876,27.12731516749598
3331,-16.360950303346115,27.127293564623567
3332,-16.270585048108376,27.127272097262573
3333,-16.180219022614835,27.127250765121826
3334,-16.08985223066843,27.127229567912345
3335,-15.999484676079922,27.12720850534726
3336,-15.909116362667811,27.12718757714182
3337,-15.818747294258326,27.127166783013404
3338,-15.72837747468532,27.127146122681516
3339,-15.638006907790343,27.127125595867707
3340,-15.547635597422486,27.127105202295663
3341,-15.457263547438425,27.12708494169113
3342,-15.366890761702354,27.12706481378192
3343,-15.276517244085932,27.127044818297907
3344,-15.186142998468254,27.127024954971024
3345,-15.095768028735849,27.12700522353522
3346,-15.005392338782569,27.12698562372651
3347,-14.915015932509604,27.12696615528291
3348,-14.824638813825423,27.126946817944464
3349,-14.73426098664576,27.1269276114532
3350,-14.643882454893522,27.12690853555317
3351,-14.553503222498788,27.1268895899904
3352,-14.463123293398786,27.126870774512884
3353,-14.372742671537804,27.126852088870617
3354,-14.282361360867194,27.126833532815525
3355,-14.19197936534529,27.126815106101517
3356,-14.101596688937413,27.126796808484425
3357,-14.011213335615812,27.126778639722037
3358,-13.920829309359604,27.12676059957405
3359,-13.830444614154768,27.12674268780211
3360,-13.740059253994076,27.12672490416976
3361,-13.649673232877085,27.12670724844245
3362,-13.559286554810056,27.12668972038753
3363,-13.468899223805948,27.12667231977425
3364,-13.378511243884354,27.126655046373724
3365,-13.288122619071483,27.12663789995895
3366,-13.197733353400102,27.12662088030481
3367,-13.1073434509095,27.126603987188016
3368,-13.016952915645431,27.126587220387165
3369,-12.926561751660124,27.126570579682674
3370,-12.836169963012184,27.126554064856816
3371,-12.745777553766573,27.12653767569368
3372,-12.655384527994594,27.1265214119792
3373,-12.564990889773783,27.126505273501103
3374,-12.474596643187962,27.12648926004895
3375,-12.384201792327117,27.126473371414093
3376,-12.293806341287397,27.12645760738967
3377,-12.203410294171045,27.12644196777064
3378,-12.113013655086396,27.12642645235372
3379,-12.022616428147808,27.126411060937397
3380,-11.93221861747561,27.12639579332196
3381,-11.841820227196104,27.12638064930943
3382,-11.751421261441468,27.126365628703603
3383,-11.661021724349752,27.12635073131003
3384,-11.570621620064829,27.126335956935986
3385,-17.80416802020083,27.22205926322296
3386,-17.71381557657228,27.222035595161536
3387,-17.623462303032653,27.222012067234267
3388,-17.533108203255427,27.221988679116617
3389,-17.442753280922467,27.221965430486357
3390,-17.35239753972399,27.22194232102354
3391,-17.262040983358503,27.221919350410538
3392,-17.171683615532814,27.221896518331967
3393,-17.081325439961965,27.2218738244747
3394,-16.990966460369187,27.22185126852789
3395,-16.900606680485865,27.221828850182906
3396,-16.810246104051547,27.22180656913333
3397,-16.719884734813856,27.22178442507503
3398,-16.62952257652844,27.221762417706
3399,-16.539159632959,27.22174054672647
3400,-16.448795907877184,27.22171881183886
3401,-16.35843140506259,27.221697212747767
3402,-16.268066128302717,27.221675749159925
3403,-16.17770008139293,27.22165442078427
3404,-16.087333268136398,27.22163322733184
3405,-15.996965692344094,27.22161216851584
3406,-15.906597357834752,27.22159124405158
3407,-15.81622826843479,27.221570453656508
3408,-15.725858427978284,27.22154979705016
3409,-15.635487840307002,27.221529273954168
3410,-15.545116509270242,27.22150888409227
3411,-15.454744438724894,27.22148862719026
3412,-15.364371632535349,27.22146850297602
3413,-15.273998094573477,27.22144851117948
3414,-15.183623828718607,27.22142865153261
3415,-15.093248838857429,27.221408923769456
3416,-15.002873128884024,27.221389327626056
3417,-14.91249670269978,27.221369862840493
3418,-14.82211956421339,27.22135052915286
3419,-14.731741717340752,27.22133132630526
3420,-14.641363166004997,27.221312254041777
3421,-14.55098391413641,27.221293312108504
3422,-14.4606039656724,27.221274500253493
3423,-14.370223324557449,27.221255818226787
3424,-14.279841994743114,27.22123726578037
3425,-14.18945998018793,27.2212188426682
3426,-14.099077284857405,27.221200548646177
3427,-14.008693912723974,27.22118238347212
3428,-13.91830986776695,27.221164346905816
3429,-13.827925153972506,27.22114643870893
3430,-13.737539775333609,27.221128658645068
3431,-13.647153735849988,27.22111100647974
3432,-13.5567670395281,27.221093481980343
3433,-13.466379690381082,27.221076084916174
3434,-13.375991692428734,27.22105881505841
3435,-13.28560304969742,27.2210416721801
3436,-13.195213766220103,27.22102465605617
3437,-13.104823846036254,27.2210077664634
3438,-13.014433293191804,27.22099100318041
3439,-12.924042111739167,27.2209743659877
3440,-12.833650305737116,27.22095785466757
3441,-12.743257879250802,27.22094146900418
3442,-12.65286483635168,27.220925208783505
3443,-12.562471181117496,27.22090907379332
3444,-12.472076917632217,27.220893063823237
3445,-12.381682049986017,27.22087717866465
3446,-12.291286582275193,27.220861418110776
3447,-12.200890518602185,27.220845781956587
3448,-12.11049386307549,27.22083026999887
3449,-12.020096619809616,27.22081488203617
3450,-11.92969879292508,27.2207996178688
3451,-11.839300386548327,27.220784477298853
3452,-11.74890140481172,27.220769460130164
3453,-11.658501851853462,27.22075456616833
3454,-11.568101731817595,27.22073979522068
3455,-17.620897656884445,27.31641294025742
3456,-17.53054353370857,27.316389556103484
3457,-17.440188588081586,27.31636631142782
3458,-17.34983282369394,27.31634320591057
3459,-17.259476244244397,27.31632023923413
3460,-17.169118853439983,27.31629741108321
3461,-17.07876065499598,27.31627472114475
3462,-16.988401652635837,27.316252169107944
3463,-16.898041850091204,27.316229754664235
3464,-16.807681251101826,27.316207477507287
3465,-16.717319859415564,27.31618533733299
3466,-16.626957678788315,27.31616333383943
3467,-16.536594712983973,27.3161414667269
3468,-16.446230965774436,27.316119735697875
3469,-16.355866440939504,27.316098140457
3470,-16.26550114226693,27.316076680711102
3471,-16.175135073552276,27.316055356169148
3472,-16.084768238598954,27.31603416654225
3473,-15.994400641218142,27.31601311154368
3474,-15.904032285228787,27.3159921908888
3475,-15.813663174457536,27.315971404295112
3476,-15.7232933127387,27.315950751482216
3477,-15.632922703914227,27.31593023217181
3478,-15.542551351833652,27.315909846087685
3479,-15.45217926035407,27.3158895929557
3480,-15.361806433340092,27.31586947250378
3481,-15.27143287466381,27.31584948446193
3482,-15.181058588204737,27.315829628562184
3483,-15.090683577849786,27.315809904538614
3484,-15.000307847493248,27.315790312127348
3485,-14.909931401036731,27.315770851066517
3486,-14.819554242389096,27.31575152109626
3487,-14.729176375466489,27.315732321958738
3488,-14.63879780419222,27.315713253398112
3489,-14.548418532496768,27.315694315160517
3490,-14.458038564317768,27.31567550699405
3491,-14.367657903599902,27.31565682864883
3492,-14.277276554294906,27.31563827987689
3493,-14.186894520361529,27.31561986043224
3494,-14.096511805765466,27.315601570070832
3495,-14.006128414479363,27.31558340855055
3496,-13.915744350482711,27.315565375631227
3497,-13.825359617761883,27.315547471074584
3498,-13.734974220310042,27.315529694644287
3499,-13.64458816212711,27.31551204610589
3500,-13.554201447219723,27.315494525226853
3501,-13.46381407960122,27.31547713177652
3502,-13.373426063291571,27.31545986552613
3503,-13.283037402317357,27.31544272624878
3504,-13.192648100711702,27.31542571371944
3505,-13.102258162514255,27.315408827714958
3506,-13.01186759177116,27.315392068014
3507,-12.921476392534988,27.315375434397115
3508,-12.831084568864703,27.315358926646667
3509,-12.740692124825634,27.315342544546844
3510,-12.650299064489422,27.31532628788369
3511,-12.55990539193398,27.31531015644504
3512,-12.46951111124346,27.315294150020527
3513,-12.379116226508192,27.315278268401634
3514,-12.288720741824672,27.3152625113816
3515,-12.198324661295509,27.315246878755463
3516,-12.107927989029344,27.315231370320053
3517,-12.01753072914089,27.31521598587397
3518,-11.92713288575082,27.315200725217576
3519,-11.83673446298575,27.31518558815301
3520,-17.527932811873125,27.410787663176613
3521,-17.4375778425369,27.41076442252629
3522,-17.347222054546766,27.41074132102518
3523,-17.256865451601726,27.410718358355744
3524,-17.166508037409056,27.41069553420274
3525,-17.07614981568426,27.410672848253185
3526,-16.985790790151047,27.41065030019634
3527,-16.895430964541276,27.41062788972371
3528,-16.805070342594945,27.410605616529025
3529,-16.714708928060137,27.410583480308222
3530,-16.62434672469298,27.41056148075948
3531,-16.533983736257614,27.410539617583137
3532,-16.44361996652614,27.41051789048173
3533,-16.35325541927863,27.41049629915998
3534,-16.26289009830301,27.410474843324764
3535,-16.172524007395108,27.41045352268512
3536,-16.082157150358547,27.41043233695221
3537,-15.991789531004738,27.41041128583937
3538,-15.901421153152848,27.41039036906204
3539,-15.811052020629738,27.41036958633776
3540,-15.720682137269952,27.410348937386207
3541,-15.630311506915644,27.410328421929133
3542,-15.53994013341659,27.41030803969038
3543,-15.449568020630082,27.410287790395888
3544,-15.359195172420948,27.410267673773635
3545,-15.2688215926615,27.41024768955367
3546,-15.17844728523147,27.4102278374681
3547,-15.088072254017986,27.41020811725106
3548,-14.997696502915542,27.41018852863872
3549,-14.907320035825954,27.410169071369275
3550,-14.816942856658311,27.41014974518294
3551,-14.726564969328953,27.41013054982191
3552,-14.636186377761392,27.410111485030416
3553,-14.54580708588634,27.41009255055464
3554,-14.455427097641614,27.410073746142757
3555,-14.365046416972095,27.41005507154492
3556,-14.27466504782975,27.410036526513228
3557,-14.184282994173495,27.410018110801754
3558,-14.093900259969253,27.409999824166487
3559,-14.00351684918985,27.409981666365397
3560,-13.913132765815,27.40996363715833
3561,-13.822748013831252,27.409945736307108
3562,-13.732362597231967,27.40992796357542
3563,-13.641976520017266,27.409910318728887
3564,-13.551589786193976,27.40989280153503
3565,-13.461202399775637,27.40987541176324
3566,-13.370814364782404,27.40985814918481
3567,-13.280425685241044,27.409841013572887
3568,-13.190036365184866,27.40982400470251
3569,-13.099646408653737,27.40980712235056
3570,-13.00925581969396,27.40979036629577
3571,-12.918864602358283,27.409773736318737
3572,-12.828472760705877,27.40975723220188
3573,-12.738080298802243,27.40974085372944
3574,-12.647687220719204,27.40972460068751
3575,-12.557293530534864,27.409708472863983
3576,-12.466899232333535,27.40969247004856
3577,-12.376504330205746,27.40967659203274
3578,-12.286108828248166,27.40966083860983
3579,-12.195712730563557,27.40964520957493
3580,-12.105316041260766,27.40962970472491
3581,-12.014918764454666,27.409614323858417
3582,-11.924520904266094,27.409599066775883
3583,-11.834122464821853,27.40958393327948
3584,-17.52527604619593,27.505182951780963
3585,-17.43492105273548,27.50515971522672
3586,-17.344565240729764,27.505136617812298
3587,-17.254208613878042,27.505113659220253
3588,-17.163851175887817,27.50509083913541
3589,-17.07349293047484,27.50506815724484
3590,-16.983133881363063,27.50504561323788
3591,-16.89277403228459,27.505023206806097
3592,-16.802413386979637,27.50500093764329
3593,-16.712051949196535,27.504978805445464
3594,-16.62168972269165,27.50495680991085
3595,-16.53132671122936,27.504934950739862
3596,-16.44096291858201,27.50491322763509
3597,-16.350598348529868,27.50489164030133
3598,-16.260233004861135,27.504870188445512
3599,-16.16986689137185,27.50484887177674
3600,-16.079500011865843,27.50482769000626
3601,-15.989132370154806,27.504806642847445
3602,-15.898763970058084,27.504785730015787
3603,-15.808394815402776,27.50476495122893
3604,-15.718024910023662,27.50474430620657
3605,-15.62765425776313,27.504723794670557
3606,-15.537282862471145,27.50470341634477
3607,-15.446910728005252,27.50468317095521
3608,-15.356537858230489,27.504663058229927
3609,-15.266164257019373,27.504643077899026
3610,-15.175789928251868,27.50462322969468
3611,-15.085414875815315,27.504603513351064
3612,-14.99503910360444,27.50458392860443
3613,-14.904662615521255,27.50456447519301
3614,-14.814285415475055,27.5045451528571
3615,-14.723907507382409,27.50452596133896
3616,-14.633528895167048,27.504506900382847
3617,-14.543149582759872,27.504487969735024
3618,-14.452769574098909,27.50446916914372
3619,-14.362388873129264,27.50445049835914
3620,-14.27200748380309,27.504431957133452
3621,-14.18162541007953,27.50441354522078
3622,-14.0912426559247,27.504395262377173
3623,-14.000859225311626,27.504377108360647
3624,-13.910475122220232,27.50435908293112
3625,-13.820090350637264,27.504341185850453
3626,-13.729704914556269,27.504323416882418
3627,-13.639318817977587,27.504305775792663
3628,-13.548932064908238,27.50428826234878
3629,-13.458544659361952,27.50427087632021
3630,-13.368156605359069,27.50425361747829
3631,-13.277767906926568,27.50423648559625
3632,-13.187378568097952,27.50421948044917
3633,-13.096988592913252,27.504202601813976
3634,-13.006597985418988,27.504185849469472
3635,-12.91620674966809,27.5041692231963
3636,-12.825814889719911,27.504152722776933
3637,-12.735422409640142,27.504136347995672
3638,-12.645029313500794,27.50412009863865
3639,-12.55463560538014,27.504103974493827
3640,-12.464241289362697,27.50408797535095
3641,-12.373846369539155,27.50407210100157
3642,-12.283450850006368,27.504056351239058
3643,-12.193054734867292,27.50404072585855
3644,-12.10265802823094,27.504025224656974
3645,-12.012260734212356,27.504009847433043
3646,-11.921862856932565,27.50399459398722
3647,-17.432218227272493,27.599552141010605
3648,-17.341862390838376,27.599529047753407
3649,-17.251505739669017,27.59950609330913
3650,-17.161148277472183,27.59948327736265
3651,-17.07079000796388,27.599460599601134
3652,-16.980430934868295,27.59943805971396
3653,-16.890071061917773,27.59941565739277
3654,-16.799710392852788,27.59939339233143
3655,-16.709348931421914,27.59937126422602
3656,-16.618986681381728,27.599349272774823
3657,-16.528623646496865,27.59932741767832
3658,-16.438259830539895,27.59930569863918
3659,-16.347895237291368,27.59928411536224
3660,-16.257529870539674,27.59926266755453
3661,-16.167163734081086,27.599241354925184
3662,-16.07679683171971,27.59922017718552
3663,-15.986429167267424,27.599199134048977
3664,-15.896060744543822,27.59917822523113
3665,-15.80569156737624,27.599157450449663
3666,-15.71532163959968,27.599136809424348
3667,-15.624950965056746,27.59911630187708
3668,-15.534579547597644,27.599095927531817
3669,-15.444207391080145,27.599075686114617
3670,-15.353834499369508,27.59905557735358
3671,-15.26346087633848,27.59903560097889
3672,-15.173086525867236,27.59901575672277
3673,-15.082711451843329,27.59899604431948
3674,-14.992335658161728,27.59897646350529
3675,-14.901959148724648,27.598957014018534
3676,-14.811581927441615,27.598937695599545
3677,-14.721203998229385,27.598918507990632
3678,-14.630825365011932,27.598899450936138
3679,-14.540446031720355,27.598880524182373
3680,-14.450066002292903,27.598861727477622
3681,-14.35968528067489,27.598843060572165
3682,-14.26930387081868,27.59882452321821
3683,-14.178921776683625,27.59880611516994
3684,-14.088539002236036,27.59878783618348
3685,-13.998155551449162,27.59876968601688
3686,-13.907771428303125,27.59875166443013
3687,-13.817386636784862,27.59873377118516
3688,-13.727001180888156,27.59871600604576
3689,-13.63661506461352,27.59869836877768
3690,-13.54622829196819,27.598680859148534
3691,-13.455840866966083,27.59866347692784
3692,-13.365452793627751,27.598646221886987
3693,-13.275064075980351,27.598629093799257
3694,-13.184674718057598,27.598612092439783
3695,-13.094284723899715,27.59859521758556
3696,-13.0038940975534,27.59857846901544
3697,-12.913502843071798,27.59856184651011
3698,-12.82311096451444,27.598545349852103
3699,-12.732718465947205,27.598528978825787
3700,-12.642325351442295,27.598512733217344
3701,-12.551931625078163,27.598496612814778
3702,-12.461537290939525,27.59848061740789
3703,-12.371142353117252,27.598464746788306
3704,-12.280746815708374,27.59844900074943
3705,-12.190350682816035,27.598433379086455
3706,-17.248756837718282,27.693895612141016
3707,-17.15839935090605,27.6938728004031
3708,-17.068041056895513,27.69385012684065
3709,-16.977681959411125,27.693827591143137
3710,-16.887322062185486,27.693805193002262
3711,-16.796961368959305,27.69378293211196
3712,-16.70659988348139,27.69376080816837
3713,-16.616237609508584,27.69373882086985
3714,-16.52587455080576,27.693716969916945
3715,-16.435510711145728,27.6936952550124
3716,-16.345146094309257,27.693673675861103
3717,-16.254780704085004,27.693652232170148
3718,-16.164414544269484,27.69363092364875
3719,-16.074047618667016,27.69360975000829
3720,-15.983679931089725,27.69358871096227
3721,-15.89331148535745,27.69356780622632
3722,-15.802942285297757,27.693547035518183
3723,-15.712572334745865,27.69352639855772
3724,-15.622201637544627,27.693505895066867
3725,-15.531830197544478,27.693485524769656
3726,-15.441458018603404,27.69346528739221
3727,-15.3510851045869,27.693445182662693
3728,-15.260711459367949,27.693425210311343
3729,-15.170337086826926,27.69340537007044
3730,-15.079961990851656,27.693385661674316
3731,-14.989586175337273,27.693366084859303
3732,-14.899209644186248,27.693346639363803
3733,-14.80883240130833,27.69332732492819
3734,-14.718454450620484,27.69330814129485
3735,-14.6280757960469,27.693289088208186
3736,-14.5376964415189,27.69327016541456
3737,-14.447316390974953,27.693251372662324
3738,-14.356935648360588,27.693232709701807
3739,-14.266554217628364,27.693214176285288
3740,-14.17617210273786,27.69319577216701
3741,-14.085789307655602,27.693177497103147
3742,-13.995405836355047,27.69315935085182
3743,-13.905021692816506,27.69314133317307
3744,-13.814636881027155,27.69312344382888
3745,-13.72425140498097,27.69310568258311
3746,-13.633865268678653,27.693088049201563
3747,-13.543478476127662,27.69307054345191
3748,-13.453091031342112,27.693053165103727
3749,-13.362702938342766,27.693035913928465
3750,-13.272314201156968,27.69301878969945
3751,-13.181924823818626,27.693001792191883
3752,-13.091534810368175,27.692984921182813
3753,-13.00114416485251,27.692968176451146
3754,-12.910752891324965,27.69295155777762
3755,-12.82036099384526,27.69293506494484
3756,-12.729968476479476,27.692918697737205
