CENTROID_ID,SURVEY_NAME,COUNTRY,YEAR,LATNUM,LONGNUM,cluster,health_vac_moddep,health_con_moddep,health_ari_moddep,health_vac_sevdep,health_con_sevdep,health_ari_sevdep,chweight,region,location,sex,age,wealth,wealthscore,hhweight,orphaned,dep_housing_sev,dep_housing_mod,dep_water_sev,dep_water_mod,dep_sanitation_sev,dep_sanitation_mod,dep_nutrition_sev,dep_nutrition_mod,dep_health_sev,dep_health_mod,education_b15_sevdep,education_b15_moddep,education_15o_sevdep,education_15o_moddep,dep_education_sev,dep_education_mod,sumpoor_mod,deprived_mod,sumpoor_sev,deprived_sev,nutrition_haz,health_measles,health_dpt1,health_dpt2,health_dpt3,hv109_1,hv201_21,hv205_41,hv205_14,hv005,hv271,h10_1,hv201_32,hv104,h7_1,hv001,h9_1,hv109_2,v005,hv111,h3_2,h31_2,h9_8,hv201_62,hv201_43,hv204,hv270,hv024,hv007,h7_3,hv205_21,h5_0,hv201_13,hv201_61,h9_0,hv201_31,hv121_0,hv002,h3_0,h5_3,hv225,v312_11,h9_3,hv205_12,hv113,h3_3,h9_2,hv201_41,hv205_23,h5_1,hv105,hv205_22,hv201_51,hv205_11,v312_5,hv201_14,h10_0,v312_0,hv216,v312_1,h31_0,h7_2,hv201_42,hc70,hv109_3,hv201_71,v312_14,hv009,hv205_31,h5_2,hv205_43,v312_13,h3_1,hv025,hv109_4,b19,hv121_2,hv205_13,hv205_15,h7_0,hv122,hv109_0,v312_8,v312_3
ZM201800000438,Zambia_DHS_2018,Zambia,2018,-13.754989,32.59623,438,0.0,0.022222222222222223,0.0,0.0,0.022222222222222223,0.0,0.1328277750280617,0.2222222222222222,1.0,0.5395143487858722,0.40471070148489496,0.3388888888888889,0.15468976827299913,0.1317842999047545,0.2,0.17777777777777778,0.28888888888888886,0.1111111111111111,0.1111111111111111,0.6888888888888889,0.7333333333333333,0.022222222222222223,0.06666666666666667,0.022222222222222223,0.022222222222222223,0.2222222222222222,0.28888888888888886,0.0,0.022222222222222223,0.2222222222222222,0.3111111111111111,0.3837837837837838,0.8444444444444444,0.37988826815642457,0.7333333333333333,0.3393328533717302,1.0,1.0,1.0,1.0,0.37142857142857144,0.5714285714285714,0.0,0.0,0.2899506456937329,0.24387863874438204,0.0,0.14285714285714285,0.5428571428571429,0.08571428571428572,0.6069444444444445,0.08571428571428572,0.0,0.28830113728973245,0.9142857142857143,0.0,0.0,0.0,0.0,0.0,0.07417218543046357,0.40952380952380957,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.6,0.020678154530294608,0.0,0.0,0.6818181818181818,0.0,0.0,0.0,0.9428571428571428,0.0,0.0,0.0,0.37142857142857144,0.08571428571428572,0.37857142857142856,0.2571428571428571,0.0,0.0,0.0,0.14285714285714285,0.0,0.02857142857142857,0.3313013517095149,0.0,0.17142857142857143,0.0,0.0,0.4159388646288209,0.02857142857142857,0.0,0.0,0.2857142857142857,0.37142857142857144,0.0,0.0,0.0,0.08571428571428572,1.0,0.0,0.6220238095238095,0.4,0.0,0.0,0.0,0.18571428571428572,0.6,0.0,0.0
ZM201300000050,Zambia_DHS_2013,Zambia,2013,-17.638637,26.725493,50,0.11494252873563218,0.0,0.0,0.011494252873563218,0.0,0.0,0.14825589639785938,0.8888888888888888,1.0,0.579584379995433,0.3019227713332273,0.3706896551724138,0.1371387824127927,0.14548766277277145,0.011494252873563218,0.20689655172413793,0.6781609195402298,0.3563218390804598,0.7471264367816092,0.8620689655172413,0.9540229885057471,0.09195402298850575,0.16091954022988506,0.011494252873563218,0.11494252873563218,0.22988505747126436,0.3103448275862069,0.034482758620689655,0.04597701149425287,0.26436781609195403,0.3563218390804598,0.8220264489013523,1.0,0.5763821999614718,0.9080459770114943,0.24046076313894882,0.9655172413793104,0.9770114942528736,0.9195402298850575,0.896551724137931,0.38823529411764707,0.6470588235294118,0.0,0.0,0.3201006629160325,0.2742849768483852,0.07058823529411765,0.11764705882352941,0.5529411764705883,0.03529411764705882,0.06805555555555556,0.12941176470588237,0.011764705882352941,0.32178769487316716,1.0,0.07058823529411765,0.15294117647058825,0.0,0.0,0.2235294117647059,0.2600701207635372,0.49019607843137253,0.8888888888888888,0.16666666666662877,0.011764705882352941,0.058823529411764705,0.21176470588235294,0.0,0.0,0.12941176470588237,0.0,0.6823529411764706,0.5623865110246433,0.10588235294117647,0.023529411764705882,0.36363636363636365,0.0,0.023529411764705882,0.0,0.9882352941176471,0.011764705882352941,0.058823529411764705,0.0,0.25882352941176473,0.058823529411764705,0.3654411764705882,0.07058823529411765,0.0,0.0,0.0,0.0,0.023529411764705882,0.023529411764705882,0.354032522099749,0.0,0.18823529411764706,0.03529411764705882,0.011764705882352941,0.33140985651902677,0.011764705882352941,0.0,0.0,0.48235294117647054,0.611764705882353,0.047058823529411764,0.0,0.0,0.15294117647058825,1.0,0.0,0.42733990147783246,0.3176470588235294,0.0,0.0,0.25882352941176473,0.16470588235294117,0.5882352941176471,0.0,0.0
ZM201800000334,Zambia_DHS_2018,Zambia,2018,-9.452709,28.572043,334,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.06434580580044674,0.3333333333333333,1.0,0.4515436992817836,0.48588304017654305,0.06338028169014087,0.04215046380981588,0.06450695410690999,0.16901408450704225,0.1267605633802817,0.323943661971831,0.0,0.1267605633802817,0.7887323943661971,0.9014084507042254,0.07042253521126761,0.11267605633802817,0.0,0.028169014084507043,0.14084507042253522,0.18309859154929578,0.0,0.08450704225352113,0.14084507042253522,0.2676056338028169,0.4703672282147619,0.971830985915493,0.3745377291683059,0.9295774647887324,0.3394168466522678,0.9859154929577465,1.0,0.9859154929577465,0.9859154929577465,0.5076923076923077,1.0,0.0,0.0,0.14192762725569374,0.08394884650365275,0.046153846153846156,0.0,0.523076923076923,0.046153846153846156,0.4625,0.046153846153846156,0.015384615384615385,0.13966182139371008,0.8923076923076924,0.046153846153846156,0.046153846153846156,0.0,0.0,0.0,0.10412633723892002,0.08205128205128204,0.3333333333333333,0.8333333333333144,0.0,0.0,0.03076923076923077,0.0,0.0,0.015384615384615385,0.0,0.4461538461538462,0.014825900429013267,0.0,0.0,0.2153846153846154,0.0,0.0,0.0,0.8615384615384616,0.0,0.046153846153846156,0.0,0.8,0.046153846153846156,0.43846153846153846,0.2,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.413871842443271,0.0,0.12307692307692308,0.03076923076923077,0.0,0.3536078186733208,0.03076923076923077,0.0,0.0,0.4358974358974359,0.0,0.03076923076923077,0.0,0.0,0.06153846153846154,1.0,0.0,0.48701298701298695,0.5538461538461539,0.0,0.0,0.03076923076923077,0.25384615384615383,0.4461538461538462,0.0,0.0
ZM201300000077,Zambia_DHS_2013,Zambia,2013,-15.449551,28.161817,77,0.0,0.0,0.0,0.0,0.0,0.0,0.05870387838107899,0.4444444444444445,1.0,0.5213576158940394,0.6829493087557603,0.8374999999999999,0.49506774655480124,0.05887272020043193,0.125,0.075,0.6,0.0,0.0,0.375,0.6,0.025,0.075,0.0,0.0,0.075,0.1,0.05128205128205128,0.05128205128205128,0.125,0.15,0.408308083868622,0.775,0.18044692737430165,0.475,0.34857211423086143,1.0,1.0,1.0,1.0,0.5384615384615384,0.15384615384615385,0.0,0.0,0.1295312358771036,0.6355287055730069,0.0,0.0,0.5384615384615385,0.23076923076923078,0.10555555555555557,0.15384615384615385,0.0,0.12741608369941979,1.0,0.0,0.0,0.0,0.0,0.0,0.059602649006622516,0.9487179487179487,0.4444444444444445,0.0,0.0,0.5384615384615384,0.07692307692307693,0.8461538461538461,0.0,0.15384615384615385,0.0,0.38461538461538464,0.7164521600319265,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.46153846153846156,0.23076923076923078,0.4423076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1634080205508777,0.0,0.3076923076923077,0.0,0.0,0.2644347404172731,0.07692307692307693,0.0,0.0,0.3141025641025641,0.0,0.0,0.0,0.0,0.3076923076923077,1.0,0.0,0.5624999999999999,0.6153846153846154,0.0,0.0,0.07692307692307693,0.34615384615384615,0.3076923076923077,0.0,0.0
ZM201300000291,Zambia_DHS_2013,Zambia,2013,-12.840746,28.229343,291,0.0,0.0,0.0,0.0,0.0,0.0,0.11230977374720595,0.1111111111111111,0.0,0.5879323031640915,0.6712749615975422,0.9537037037037037,0.6527346286025724,0.10890807410682117,0.2777777777777778,0.2222222222222222,0.6481481481481481,0.0,0.0,0.0,0.2777777777777778,0.037037037037037035,0.07407407407407407,0.0,0.0,0.09259259259259259,0.09259259259259259,0.0,0.0,0.09259259259259259,0.09259259259259259,0.3183856502242153,0.7777777777777778,0.09848955100351747,0.25925925925925924,0.25521958243340526,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
ZM201800000484,Zambia_DHS_2018,Zambia,2018,-15.500992,28.788159,484,0.0,0.0,0.0,0.0,0.0,0.0,0.05392681596918257,0.4444444444444445,1.0,0.43576158940397347,0.635418038183015,0.3214285714285714,0.12599186963732417,0.05569123872648955,0.07142857142857142,0.2571428571428571,0.35714285714285715,0.05714285714285714,0.32857142857142857,0.7428571428571429,0.8571428571428571,0.014285714285714285,0.04285714285714286,0.0,0.0,0.14285714285714285,0.21428571428571427,0.014285714285714285,0.014285714285714285,0.15714285714285714,0.22857142857142856,0.509908755648666,0.9428571428571428,0.407023144453312,0.8857142857142857,0.433405327573794,1.0,1.0,1.0,1.0,0.5079365079365079,0.8095238095238095,0.0,0.0,0.12253136860688288,0.2654049046394278,0.0,0.0,0.4761904761904763,0.1111111111111111,0.6708333333333334,0.09523809523809523,0.031746031746031744,0.11704752542188478,0.9365079365079365,0.0,0.0,0.0,0.0,0.0,0.24808157258488384,0.43915343915343924,0.4444444444444445,0.8333333333333144,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.19047619047619047,0.3968253968253968,0.021555184979309496,0.0,0.0,0.1746031746031746,0.0,0.0,0.0,0.9206349206349206,0.0,0.0,0.0,0.7142857142857143,0.1111111111111111,0.49702380952380953,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.3432282003710575,0.0,0.1746031746031746,0.0,0.0,0.37857836001940803,0.047619047619047616,0.0,0.0,0.37169312169312174,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.47727272727272724,0.6031746031746031,0.0,0.0,0.0,0.30158730158730157,0.4126984126984127,0.0,0.0
ZM201300000408,Zambia_DHS_2013,Zambia,2013,-14.419155,28.420054,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0590478834080185,0.0,0.0,0.3830871115639325,0.6869904289259128,0.8076923076923077,0.4379195935182482,0.05786660039389859,0.20512820512820512,0.05128205128205128,0.41025641025641024,0.0,0.0,0.15384615384615385,0.2564102564102564,0.0,0.02564102564102564,0.0,0.0,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.10256410256410256,0.21777313705564827,0.4358974358974359,0.07792579859618966,0.15384615384615385,0.4882809375249979,1.0,1.0,1.0,1.0,0.375,0.0,0.0,0.0,0.1273175800185496,0.7927159973660448,0.0625,0.0,0.4375,0.1875,0.5652777777777778,0.1875,0.0,0.12816274260023397,0.9375,0.0625,0.0,0.0,0.0,0.0,0.05008278145695365,1.0,0.0,0.16666666666662877,0.0,0.1875,0.0625,1.0,0.0,0.0625,0.0,0.375,0.47884241245136183,0.0625,0.0,0.125,0.0,0.0,0.0,0.9375,0.0,0.0625,0.0,0.25,0.1875,0.3984375,0.0,0.0,0.5625,0.0,0.0,0.0,0.125,0.16581632653061226,0.0,0.3125,0.0625,0.0,0.4902959728287239,0.125,0.0,0.0,0.23437499999999997,0.0,0.0625,0.0,0.0,0.1875,0.0,0.0,0.5464285714285714,0.625,0.0,0.0,0.0625,0.34375,0.5,0.0,0.0
ZM201300000309,Zambia_DHS_2013,Zambia,2013,-9.298004,28.749824,309,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.02335041298034328,0.3333333333333333,0.0,0.7639975918121618,0.29451193967322986,0.5075757575757576,0.22282152692815493,0.02293618217411813,0.15151515151515152,0.24242424242424243,0.5606060606060606,0.07575757575757576,0.48484848484848486,0.19696969696969696,0.48484848484848486,0.09090909090909091,0.15151515151515152,0.0,0.06060606060606061,0.15151515151515152,0.16666666666666666,0.0,0.045454545454545456,0.15151515151515152,0.21212121212121213,0.5413338328136535,0.8484848484848485,0.23023531403419673,0.5454545454545454,0.3382129429645628,0.9545454545454546,1.0,0.9696969696969697,0.9545454545454546,0.3333333333333333,0.6666666666666666,0.0,0.0,0.05046398422225642,0.4052671726518861,0.12280701754385964,0.0,0.6491228070175439,0.15789473684210525,0.4277777777777778,0.08771929824561403,0.0,0.05068179917186509,0.9824561403508771,0.12280701754385964,0.10526315789473684,0.0,0.0,0.08771929824561403,0.2575810386894388,0.6432748538011694,0.3333333333333333,0.0,0.0,0.15789473684210525,0.08771929824561403,0.03508771929824561,0.0,0.21052631578947367,0.21052631578947367,0.6140350877192983,0.5586274375952852,0.017543859649122806,0.0,0.43636363636363634,0.0,0.0,0.0,0.8947368421052632,0.017543859649122806,0.10526315789473684,0.0,0.12280701754385964,0.21052631578947367,0.3267543859649123,0.6842105263157895,0.0,0.0,0.0,0.0,0.017543859649122806,0.03508771929824561,0.2861048725710379,0.0,0.2982456140350877,0.08771929824561403,0.0,0.33762736535662297,0.03508771929824561,0.0,0.017543859649122806,0.35672514619883045,0.03508771929824561,0.10526315789473684,0.0,0.0,0.24561403508771928,0.0,0.0,0.49999999999999994,0.38596491228070173,0.0,0.0,0.15789473684210525,0.21052631578947367,0.631578947368421,0.0,0.0
ZM201800000040,Zambia_DHS_2018,Zambia,2018,-11.221739,28.888982,40,0.0,0.0,0.0,0.0,0.0,0.0,0.026291180138877778,0.3333333333333333,0.0,0.5528929940745906,0.6313364055299537,0.7269736842105263,0.406173510095344,0.025641343548370086,0.19736842105263158,0.039473684210526314,0.6447368421052632,0.07894736842105263,0.07894736842105263,0.13157894736842105,0.5131578947368421,0.02631578947368421,0.11842105263157894,0.0,0.0,0.13157894736842105,0.18421052631578946,0.02631578947368421,0.07894736842105263,0.15789473684210525,0.2631578947368421,0.4345533874681857,0.9342105263157895,0.10496912672743311,0.18421052631578946,0.1912082327531444,1.0,1.0,1.0,1.0,0.36363636363636365,0.0,0.0,0.0,0.05641585624143465,0.737521903939464,0.045454545454545456,0.0,0.5,0.13636363636363635,0.05416666666666667,0.09090909090909091,0.0,0.05706470000815987,0.9090909090909091,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.01535219747140277,0.9393939393939394,0.3333333333333333,0.8333333333333144,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,1.0,0.5454545454545454,0.03207168965923829,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.9090909090909091,0.0,0.045454545454545456,0.0,0.0,0.13636363636363635,0.44886363636363635,1.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.5215888008095799,0.0,0.13636363636363635,0.045454545454545456,0.0,0.2867540029112081,0.09090909090909091,0.0,0.0,0.7159090909090909,0.0,0.045454545454545456,0.0,0.0,0.13636363636363635,0.0,0.0,0.425,0.45454545454545453,0.0,0.0,0.0,0.25,0.5454545454545454,0.0,0.045454545454545456
ZM201300000430,Zambia_DHS_2013,Zambia,2013,-14.421193,28.474636,430,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.08240263060672366,0.0,0.0,0.5087875700458482,0.36706841545551216,0.6778846153846154,0.3371278476861195,0.08078982902995209,0.21153846153846154,0.0,0.5961538461538461,0.1346153846153846,0.1346153846153846,0.5384615384615384,0.6923076923076923,0.057692307692307696,0.1346153846153846,0.0,0.038461538461538464,0.15384615384615385,0.21153846153846154,0.0,0.0,0.15384615384615385,0.21153846153846154,0.500745830342243,1.0,0.2776106574989256,0.5576923076923077,0.17793653430802453,0.9615384615384616,1.0,1.0,1.0,0.32432432432432434,0.24324324324324326,0.0,0.0,0.17775306398145366,0.5364543241454733,0.1891891891891892,0.1891891891891892,0.5135135135135136,0.16216216216216217,0.5958333333333333,0.08108108108108109,0.05405405405405406,0.1788539491425284,0.972972972972973,0.1891891891891892,0.05405405405405406,0.0,0.0,0.0,0.09020941471272596,0.7567567567567568,0.0,0.16666666666662877,0.0,0.32432432432432434,0.02702702702702703,0.5675675675675675,0.0,0.08108108108108109,0.0,0.6216216216216216,0.5127773688084972,0.0,0.0,0.5142857142857142,0.0,0.02702702702702703,0.0,0.7837837837837838,0.0,0.1891891891891892,0.0,0.6216216216216216,0.16216216216216217,0.34290540540540543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266509552223838,0.0,0.32432432432432434,0.1891891891891892,0.0,0.329798294863797,0.02702702702702703,0.0,0.0,0.3626126126126127,0.05405405405405406,0.1891891891891892,0.0,0.0,0.1891891891891892,0.0,0.0,0.5994897959183673,0.3783783783783784,0.0,0.0,0.02702702702702703,0.22972972972972974,0.5945945945945946,0.0,0.0
ZM201800000533,Zambia_DHS_2018,Zambia,2018,-9.32817193957,32.7615948995,533,0.0,0.02,0.0,0.0,0.02,0.0,0.020448276898512485,0.5555555555555556,0.0,0.3797350993377484,0.6339170506912439,0.8300000000000001,0.5232056027839008,0.020745276261031557,0.12,0.0,0.28,0.16,0.16,0.22,0.48,0.04,0.08,0.02,0.02,0.06,0.1,0.0,0.04,0.06,0.14,0.3183856502242153,0.64,0.15955307262569832,0.32,0.35881929445644345,1.0,1.0,1.0,1.0,0.35294117647058826,0.47058823529411764,0.0,0.0,0.04564357249936689,0.7409886843090786,0.11764705882352941,0.17647058823529413,0.41176470588235303,0.11764705882352941,0.7388888888888889,0.058823529411764705,0.0,0.04438274663722296,1.0,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.08804051421893261,0.9019607843137256,0.5555555555555556,0.8333333333333144,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.35294117647058826,0.5294117647058824,0.027237354085603113,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.9411764705882353,0.0,0.058823529411764705,0.0,0.17647058823529413,0.11764705882352941,0.34558823529411764,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.20080759576557897,0.0,0.29411764705882354,0.11764705882352941,0.0,0.32751091703056767,0.058823529411764705,0.0,0.0,0.22058823529411767,0.0,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,0.0,0.4693877551020408,0.47058823529411764,0.0,0.0,0.0,0.2647058823529412,0.5882352941176471,0.0,0.0
ZM201300000335,Zambia_DHS_2013,Zambia,2013,-10.212183,28.631172,335,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.07433429468181041,0.3333333333333333,1.0,0.17637969094922745,0.21305683563748068,0.27083333333333337,0.08807579971902499,0.07419906886267381,0.18333333333333332,0.11666666666666667,0.6666666666666666,0.4,0.48333333333333334,1.0,1.0,0.06666666666666667,0.18333333333333332,0.0,0.06666666666666667,0.21666666666666667,0.35,0.017857142857142856,0.017857142857142856,0.23333333333333334,0.36666666666666664,0.7543732072880056,1.0,0.6014897579143389,1.0,0.23232541396688255,0.9333333333333333,1.0,1.0,1.0,0.3018867924528302,0.5094339622641509,0.0,0.0,0.16325213202297284,0.18130987236843593,0.03773584905660377,0.09433962264150944,0.37735849056603765,0.24528301886792453,0.4638888888888889,0.11320754716981132,0.0,0.1613417200722404,0.8679245283018868,0.03773584905660377,0.05660377358490566,0.0,0.0,0.07547169811320754,0.13020117455954017,0.3710691823899371,0.3333333333333333,0.16666666666662877,0.0,0.0,0.05660377358490566,0.0,0.0,0.1320754716981132,0.09433962264150944,0.6037735849056604,0.48652815505469493,0.03773584905660377,0.0,0.07547169811320754,0.0,0.018867924528301886,0.0,0.8113207547169812,0.0,0.07547169811320754,0.0,1.0,0.24528301886792453,0.33608490566037735,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.2455630622746526,0.0,0.2830188679245283,0.03773584905660377,0.22641509433962265,0.2981562348374575,0.018867924528301886,0.0,0.0,0.32547169811320753,0.0,0.03773584905660377,0.0,0.0,0.2641509433962264,1.0,0.0,0.5039682539682538,0.39622641509433965,0.0,0.0,0.05660377358490566,0.19811320754716982,0.6415094339622641,0.0,0.0
ZM201300000570,Zambia_DHS_2013,Zambia,2013,-15.525101,23.695566,570,0.0,0.012658227848101266,0.0,0.0,0.012658227848101266,0.0,0.16598002283379298,1.0,1.0,0.23245871405817775,0.4943125473954384,0.2784810126582279,0.10352757925720263,0.16154107502152598,0.12658227848101267,0.6075949367088608,0.9620253164556962,0.5189873417721519,0.5189873417721519,1.0,1.0,0.02531645569620253,0.08860759493670886,0.012658227848101266,0.012658227848101266,0.16455696202531644,0.189873417721519,0.05063291139240506,0.11392405063291139,0.21518987341772153,0.3037974683544304,0.8316368249955126,1.0,0.8174810833745845,1.0,0.2639157288469553,1.0,1.0,1.0,1.0,0.463768115942029,0.37681159420289856,0.0,0.0,0.3554212379046935,0.20338523621620375,0.07246376811594203,0.5507246376811594,0.4057971014492754,0.14492753623188406,0.7902777777777779,0.14492753623188406,0.057971014492753624,0.3602577046875086,0.9565217391304348,0.07246376811594203,0.07246376811594203,0.0,0.0,0.0,0.06411363854496593,0.35265700483091783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.028985507246376812,0.5652173913043478,0.5876238275155548,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.9130434782608695,0.0,0.07246376811594203,0.0,0.2608695652173913,0.15942028985507245,0.44202898550724634,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.1653625877228362,0.0,0.15942028985507245,0.057971014492753624,0.043478260869565216,0.4080543425521591,0.0,0.0,0.0,0.464975845410628,0.7391304347826086,0.07246376811594203,0.0,0.0,0.15942028985507245,1.0,0.0,0.5669642857142856,0.43478260869565216,0.0,0.0,0.028985507246376812,0.2391304347826087,0.4782608695652174,0.0,0.0
ZM201300000530,Zambia_DHS_2013,Zambia,2013,-10.115486,31.269552,530,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.09878248979550686,0.6666666666666665,1.0,0.3458425312729947,0.337258917904079,0.3055555555555556,0.14237013549390437,0.0970511455646438,0.14814814814814814,0.0,0.5555555555555556,0.6296296296296297,0.6296296296296297,0.5370370370370371,0.5370370370370371,0.07407407407407407,0.14814814814814814,0.0,0.018518518518518517,0.12962962962962962,0.14814814814814814,0.0,0.037037037037037035,0.12962962962962962,0.18518518518518517,0.6029886388630784,0.9444444444444444,0.47134285123111935,0.7962962962962963,0.2748155147588192,0.9814814814814815,1.0,1.0,1.0,0.3877551020408163,0.2653061224489796,0.0,0.0,0.21353106813272,0.2166198967533735,0.061224489795918366,0.4489795918367347,0.44897959183673475,0.22448979591836735,0.7347222222222223,0.1836734693877551,0.061224489795918366,0.21440624256741042,1.0,0.061224489795918366,0.02040816326530612,0.0,0.0,0.0,0.0620354101905663,0.32653061224489793,0.6666666666666665,0.0,0.04081632653061224,0.30612244897959184,0.061224489795918366,0.0,0.0,0.12244897959183673,0.14285714285714285,0.5714285714285714,0.7150268667778396,0.061224489795918366,0.04081632653061224,0.0,0.0,0.04081632653061224,0.0,0.8367346938775511,0.04081632653061224,0.04081632653061224,0.0,0.5918367346938775,0.22448979591836735,0.3482142857142857,0.10204081632653061,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.3006323122941199,0.0,0.3673469387755102,0.04081632653061224,0.14285714285714285,0.3588791848617176,0.0,0.0,0.0,0.3180272108843537,0.0,0.061224489795918366,0.0,0.0,0.22448979591836735,1.0,0.0,0.48120300751879697,0.42857142857142855,0.0,0.0,0.08163265306122448,0.22448979591836735,0.5510204081632653,0.0,0.0
ZM201300000684,Zambia_DHS_2013,Zambia,2013,-17.83407,25.889511,684,0.0,0.0,0.0,0.0,0.0,0.0,0.09155772467480877,0.8888888888888888,0.0,0.4882482794442282,0.5528146742567994,0.7892156862745099,0.433252503332607,0.09074221737554287,0.23529411764705882,0.0784313725490196,0.6666666666666666,0.0,0.0,0.058823529411764705,0.9019607843137255,0.0196078431372549,0.0392156862745098,0.0,0.0,0.0392156862745098,0.058823529411764705,0.0,0.0,0.0392156862745098,0.058823529411764705,0.5171446835915314,0.9803921568627451,0.0595903165735568,0.1568627450980392,0.35506250409058177,1.0,1.0,1.0,1.0,0.5714285714285714,0.0,0.0,0.0,0.1996502203884341,0.5655587538262438,0.0,0.0,0.4285714285714286,0.0,0.9486111111111112,0.0,0.14285714285714285,,1.0,0.0,0.0,0.0,0.0,0.0,0.07663197729422895,0.8571428571428572,0.8888888888888888,0.16666666666662877,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.6900129701686122,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.5178571428571429,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.29552080572488726,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7142857142857143,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0
ZM201800000505,Zambia_DHS_2018,Zambia,2018,-8.461191,29.649644,505,0.0,0.01282051282051282,0.0,0.0,0.01282051282051282,0.0,0.04268451309343811,0.6666666666666665,0.0,0.3830871115639325,0.7184213635826537,0.8878205128205128,0.5415180293329864,0.04208086375672219,0.15384615384615385,0.0,0.28205128205128205,0.08974358974358974,0.08974358974358974,0.0,0.14102564102564102,0.05128205128205128,0.07692307692307693,0.01282051282051282,0.01282051282051282,0.038461538461538464,0.05128205128205128,0.0,0.02564102564102564,0.038461538461538464,0.07692307692307693,0.18423563266612594,0.46153846153846156,0.05357398653488039,0.14102564102564102,0.24274058075353966,1.0,1.0,1.0,1.0,0.47368421052631576,0.42105263157894735,0.0,0.0,0.09258594253207704,0.6116914017455959,0.10526315789473684,0.0,0.736842105263158,0.0,0.7000000000000001,0.0,0.0,0.09264623808459393,0.9473684210526315,0.10526315789473684,0.05263157894736842,0.0,0.0,0.3684210526315789,0.046009062391077035,0.7894736842105263,0.6666666666666665,0.8333333333333144,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.3684210526315789,0.020001365280906548,0.0,0.0,0.21052631578947367,0.0,0.0,0.21052631578947367,0.9473684210526315,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.4703947368421053,0.7894736842105263,0.0,0.0,0.0,0.21052631578947367,0.0,0.10526315789473684,0.7343032906942681,0.0,0.21052631578947367,0.10526315789473684,0.0,0.34526928675400287,0.15789473684210525,0.0,0.0,0.4473684210526315,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.0,0.4857142857142857,0.631578947368421,0.0,0.0,0.05263157894736842,0.34210526315789475,0.3684210526315789,0.0,0.0
